"","id","num.picture","task1","task2","task3","latitude","longitude","gender","educ","age"
"2173","1565006733_endBrno277f3c9051a9883dce86d11ea276ca68.csv",803,1,4,0,49.2293914757086,16.5879474668289,1,1,43
"2174","1565006733_endBrno277f3c9051a9883dce86d11ea276ca68.csv",251,1,5,2,49.2280990251198,16.6216456806619,1,1,43
"2175","1565006733_endBrno277f3c9051a9883dce86d11ea276ca68.csv",10,1,5,3,49.1939873063946,16.6459331281211,1,1,43
"2176","1565006786_endBrnod1d53373fa490a4ed8f4eb5f1c9af634.csv",1257,1,4,0,49.2184253821986,16.6463226719112,1,3,64
"2177","1565006786_endBrnod1d53373fa490a4ed8f4eb5f1c9af634.csv",924,1,5,3,49.1787526353226,16.5832921289626,1,3,64
"2178","1565006786_endBrnod1d53373fa490a4ed8f4eb5f1c9af634.csv",498,1,5,6,49.1983961973695,16.6193004046283,1,3,64
"2179","1565006786_endBrnod1d53373fa490a4ed8f4eb5f1c9af634.csv",31,0,4,0,49.2080200916152,16.6025252397118,1,3,64
"2180","1565006786_endBrnod1d53373fa490a4ed8f4eb5f1c9af634.csv",1024,1,5,3,49.2111278124886,16.5814648838495,1,3,64
"2181","1565006786_endBrnod1d53373fa490a4ed8f4eb5f1c9af634.csv",643,1,5,6,49.1633742096438,16.6112688627735,1,3,64
"2182","1565006786_endBrnod1d53373fa490a4ed8f4eb5f1c9af634.csv",120,1,6,2,49.2203697006881,16.5750980760174,1,3,64
"2183","1565006786_endBrnod1d53373fa490a4ed8f4eb5f1c9af634.csv",292,0,5,0,49.1954733868295,16.6077397847379,1,3,64
"2184","1565006786_endBrnod1d53373fa490a4ed8f4eb5f1c9af634.csv",946,1,5,3,49.2229423696752,16.6430830064715,1,3,64
"2185","1565006786_endBrnod1d53373fa490a4ed8f4eb5f1c9af634.csv",235,1,5,0,49.221645211238,16.6463761487277,1,3,64
"2186","1565006786_endBrnod1d53373fa490a4ed8f4eb5f1c9af634.csv",692,1,6,0,49.229299201227,16.5949623568722,1,3,64
"2187","1565006786_endBrnod1d53373fa490a4ed8f4eb5f1c9af634.csv",92,1,5,2,49.2158906303763,16.5829577444094,1,3,64
"2188","1565006786_endBrnod1d53373fa490a4ed8f4eb5f1c9af634.csv",445,1,5,0,49.1977441440742,16.5844052341015,1,3,64
"2189","1565006786_endBrnod1d53373fa490a4ed8f4eb5f1c9af634.csv",199,0,4,0,49.1925872229156,16.5647459012418,1,3,64
"2190","1565006786_endBrnod1d53373fa490a4ed8f4eb5f1c9af634.csv",682,1,6,0,49.2114066181766,16.6604147658646,1,3,64
"2191","1565007561_endBrno1a4b3de8be5163e6f4dda3a0a8968dbd.csv",988,1,5,4,49.1743506107816,16.5968632379733,1,2,39
"2192","1565007561_endBrno1a4b3de8be5163e6f4dda3a0a8968dbd.csv",799,1,0,2,49.2058691384866,16.5537019213365,1,2,39
"2193","1565007561_endBrno1a4b3de8be5163e6f4dda3a0a8968dbd.csv",183,1,5,2,49.1896814347343,16.5913947487805,1,2,39
"2194","1565007561_endBrno1a4b3de8be5163e6f4dda3a0a8968dbd.csv",178,1,6,2,49.2249388001251,16.6254227570521,1,2,39
"2195","1565007561_endBrno1a4b3de8be5163e6f4dda3a0a8968dbd.csv",830,1,5,4,49.1899681844486,16.6079094598109,1,2,39
"2196","1565007561_endBrno1a4b3de8be5163e6f4dda3a0a8968dbd.csv",1031,1,5,2,49.2208397538996,16.6144031008194,1,2,39
"2197","1565007561_endBrno1a4b3de8be5163e6f4dda3a0a8968dbd.csv",520,1,5,2,49.1700401646717,16.5601084316293,1,2,39
"2198","1565007561_endBrno1a4b3de8be5163e6f4dda3a0a8968dbd.csv",1199,1,1,4,49.1836316541436,16.6016284332575,1,2,39
"2199","1565007561_endBrno1a4b3de8be5163e6f4dda3a0a8968dbd.csv",692,1,5,2,49.229299201227,16.5949623568722,1,2,39
"2200","1565007561_endBrno1a4b3de8be5163e6f4dda3a0a8968dbd.csv",699,1,1,2,49.2206451048251,16.623080119076,1,2,39
"2201","1565007561_endBrno1a4b3de8be5163e6f4dda3a0a8968dbd.csv",977,1,6,2,49.1727274855529,16.5533571222339,1,2,39
"2202","1565007561_endBrno1a4b3de8be5163e6f4dda3a0a8968dbd.csv",224,1,1,4,49.2186285375846,16.6092024445764,1,2,39
"2203","1565007561_endBrno1a4b3de8be5163e6f4dda3a0a8968dbd.csv",1095,1,0,4,49.2139655680324,16.5814597874756,1,2,39
"2204","1565007561_endBrno1a4b3de8be5163e6f4dda3a0a8968dbd.csv",488,1,5,4,49.1889208710377,16.6546591378219,1,2,39
"2205","1565007561_endBrno1a4b3de8be5163e6f4dda3a0a8968dbd.csv",406,0,4,2,49.1690150547649,16.5570232863971,1,2,39
"2206","1565007887_endBrno72a181e03698409020a97b3f46afb34b.csv",543,1,2,1,49.2179855100922,16.6214215908434,1,2,23
"2207","1565007887_endBrno72a181e03698409020a97b3f46afb34b.csv",689,1,3,2,49.2130954415483,16.623929897821,1,2,23
"2208","1565007887_endBrno72a181e03698409020a97b3f46afb34b.csv",1172,1,3,4,49.2020892538335,16.6213337740508,1,2,23
"2209","1565007887_endBrno72a181e03698409020a97b3f46afb34b.csv",1034,1,2,3,49.1913682464058,16.5650711981448,1,2,23
"2210","1565007887_endBrno72a181e03698409020a97b3f46afb34b.csv",349,1,4,4,49.2234057985276,16.6150308456768,1,2,23
"2211","1565007887_endBrno72a181e03698409020a97b3f46afb34b.csv",474,1,6,2,49.1991259140175,16.6083049015777,1,2,23
"2212","1565007887_endBrno72a181e03698409020a97b3f46afb34b.csv",554,1,5,3,49.1777582146931,16.6190910826728,1,2,23
"2213","1565007887_endBrno72a181e03698409020a97b3f46afb34b.csv",567,1,3,4,49.1855045144388,16.6402314672601,1,2,23
"2214","1565007887_endBrno72a181e03698409020a97b3f46afb34b.csv",265,1,3,3,49.2227617157649,16.6385415766339,1,2,23
"2215","1565007887_endBrno72a181e03698409020a97b3f46afb34b.csv",164,1,4,2,49.2098903641216,16.6399309804343,1,2,23
"2216","1565007887_endBrno72a181e03698409020a97b3f46afb34b.csv",283,1,3,4,49.177109546945,16.6417404472152,1,2,23
"2217","1565007887_endBrno72a181e03698409020a97b3f46afb34b.csv",1222,1,5,3,49.1943538742629,16.6411101421864,1,2,23
"2218","1565007887_endBrno72a181e03698409020a97b3f46afb34b.csv",877,1,5,5,49.1733167230315,16.5947657165937,1,2,23
"2219","1565007887_endBrno72a181e03698409020a97b3f46afb34b.csv",967,1,4,3,49.2087950561068,16.6021538531306,1,2,23
"2220","1565007887_endBrno72a181e03698409020a97b3f46afb34b.csv",237,1,5,4,49.2136450262449,16.6268422002056,1,2,23
"2221","1565008476_endBrnodafed50986e8e69838b795064278760e.csv",132,1,5,1,49.1632978824124,16.6051267493222,0,2,60
"2222","1565008476_endBrnodafed50986e8e69838b795064278760e.csv",81,1,5,2,49.1827381290515,16.6042845299949,0,2,60
"2223","1565008476_endBrnodafed50986e8e69838b795064278760e.csv",298,1,2,3,49.202391413969,16.5974770297048,0,2,60
"2224","1565008476_endBrnodafed50986e8e69838b795064278760e.csv",666,1,5,3,49.1813549556708,16.6425218743919,0,2,60
"2225","1565008476_endBrnodafed50986e8e69838b795064278760e.csv",737,1,5,4,49.2272504565514,16.6135671400496,0,2,60
"2226","1565008476_endBrnodafed50986e8e69838b795064278760e.csv",146,1,5,2,49.2276723857445,16.6428187636645,0,2,60
"2227","1565008476_endBrnodafed50986e8e69838b795064278760e.csv",641,1,5,2,49.1833867904815,16.6478863654815,0,2,60
"2228","1565008476_endBrnodafed50986e8e69838b795064278760e.csv",528,1,5,1,49.1850507631294,16.6052277884968,0,2,60
"2229","1565008476_endBrnodafed50986e8e69838b795064278760e.csv",813,1,4,2,49.1994221134201,16.5802560626943,0,2,60
"2230","1565008476_endBrnodafed50986e8e69838b795064278760e.csv",974,1,4,2,49.2059308304165,16.5704374411337,0,2,60
"2231","1565008476_endBrnodafed50986e8e69838b795064278760e.csv",158,1,5,3,49.203654603107,16.6397998465584,0,2,60
"2232","1565008476_endBrnodafed50986e8e69838b795064278760e.csv",840,1,5,1,49.1735631882119,16.5833313089889,0,2,60
"2233","1565008476_endBrnodafed50986e8e69838b795064278760e.csv",905,1,5,2,49.2084612413953,16.5827582909321,0,2,60
"2234","1565008476_endBrnodafed50986e8e69838b795064278760e.csv",913,1,5,2,49.176644680747,16.6402069823725,0,2,60
"2235","1565008476_endBrnodafed50986e8e69838b795064278760e.csv",229,1,5,1,49.2168342165025,16.580438078182,0,2,60
"2236","1565009493_endBrnofc968a019df36b662bf3d5e6a0bd61df.csv",592,1,5,4,49.1866501298136,16.5953474450083,1,0,57
"2237","1565009493_endBrnofc968a019df36b662bf3d5e6a0bd61df.csv",580,1,4,3,49.2122850708788,16.6196126523997,1,0,57
"2238","1565009493_endBrnofc968a019df36b662bf3d5e6a0bd61df.csv",568,1,5,3,49.1786242394245,16.5737997108801,1,0,57
"2239","1565009493_endBrnofc968a019df36b662bf3d5e6a0bd61df.csv",678,1,5,4,49.1817237190335,16.6201215934468,1,0,57
"2240","1565009493_endBrnofc968a019df36b662bf3d5e6a0bd61df.csv",956,1,5,5,49.1658355276635,16.6312210181455,1,0,57
"2241","1565009493_endBrnofc968a019df36b662bf3d5e6a0bd61df.csv",173,1,5,3,49.2109828443234,16.6230258532033,1,0,57
"2242","1565009493_endBrnofc968a019df36b662bf3d5e6a0bd61df.csv",712,1,4,3,49.2117515196699,16.5917539092464,1,0,57
"2243","1565009493_endBrnofc968a019df36b662bf3d5e6a0bd61df.csv",99,1,5,4,49.1784184659258,16.5993040466537,1,0,57
"2244","1565009493_endBrnofc968a019df36b662bf3d5e6a0bd61df.csv",771,1,2,3,49.2258919622199,16.6591968068471,1,0,57
"2245","1565009493_endBrnofc968a019df36b662bf3d5e6a0bd61df.csv",121,1,2,0,49.2255336544372,16.5705719450886,1,0,57
"2246","1565009493_endBrnofc968a019df36b662bf3d5e6a0bd61df.csv",388,1,2,5,49.2147729993787,16.6217913051745,1,0,57
"2247","1565009493_endBrnofc968a019df36b662bf3d5e6a0bd61df.csv",741,1,5,3,49.2201760947644,16.6259247681068,1,0,57
"2248","1565009493_endBrnofc968a019df36b662bf3d5e6a0bd61df.csv",756,1,4,3,49.1911643306036,16.626129452981,1,0,57
"2249","1565009493_endBrnofc968a019df36b662bf3d5e6a0bd61df.csv",804,1,3,5,49.1787600799955,16.6208694522252,1,0,57
"2250","1565009493_endBrnofc968a019df36b662bf3d5e6a0bd61df.csv",1163,1,5,3,49.1701875198606,16.5639722029516,1,0,57
"2251","1565009650_endBrno3ba048cc5d7074e2070f7fb5a520cbac.csv",729,0,6,3,49.1608047996568,16.5640665783468,0,2,32
"2252","1565009650_endBrno3ba048cc5d7074e2070f7fb5a520cbac.csv",252,1,2,3,49.2072111999012,16.5783493601737,0,2,32
"2253","1565009650_endBrno3ba048cc5d7074e2070f7fb5a520cbac.csv",353,1,6,5,49.1944504632483,16.6174794577822,0,2,32
"2254","1565009650_endBrno3ba048cc5d7074e2070f7fb5a520cbac.csv",165,1,4,2,49.2096979504345,16.5763866040045,0,2,32
"2255","1565009650_endBrno3ba048cc5d7074e2070f7fb5a520cbac.csv",234,1,4,0,49.1766945757578,16.6207703226895,0,2,32
"2256","1565009650_endBrno3ba048cc5d7074e2070f7fb5a520cbac.csv",392,1,4,0,49.2301433706046,16.6016600500074,0,2,32
"2257","1565009650_endBrno3ba048cc5d7074e2070f7fb5a520cbac.csv",332,1,6,2,49.2267585703582,16.5890025684339,0,2,32
"2258","1565009650_endBrno3ba048cc5d7074e2070f7fb5a520cbac.csv",774,1,2,0,49.2131903618493,16.6119231448208,0,2,32
"2259","1565009650_endBrno3ba048cc5d7074e2070f7fb5a520cbac.csv",943,1,5,1,49.2257211213185,16.5888999329276,0,2,32
"2260","1565009650_endBrno3ba048cc5d7074e2070f7fb5a520cbac.csv",185,1,5,4,49.2133653909241,16.6230042379103,0,2,32
"2261","1565009650_endBrno3ba048cc5d7074e2070f7fb5a520cbac.csv",1220,1,6,2,49.2218280709452,16.5724220454107,0,2,32
"2262","1565009650_endBrno3ba048cc5d7074e2070f7fb5a520cbac.csv",882,1,3,3,49.1847728809634,16.5864590815734,0,2,32
"2263","1565009650_endBrno3ba048cc5d7074e2070f7fb5a520cbac.csv",49,0,6,1,49.2043842325673,16.6061518016594,0,2,32
"2264","1565009650_endBrno3ba048cc5d7074e2070f7fb5a520cbac.csv",147,0,6,1,49.2014666727562,16.6577386477384,0,2,32
"2265","1565009650_endBrno3ba048cc5d7074e2070f7fb5a520cbac.csv",869,1,6,1,49.2103601630387,16.6281316864108,0,2,32
"2266","1565010267_endBrno4b8553039945d2f099128f607ed7c09e.csv",304,1,3,3,49.2213989257008,16.6489355436589,1,1,22
"2267","1565010267_endBrno4b8553039945d2f099128f607ed7c09e.csv",794,1,3,2,49.1797062315384,16.6253673698299,1,1,22
"2268","1565010267_endBrno4b8553039945d2f099128f607ed7c09e.csv",712,1,3,6,49.2117515196699,16.5917539092464,1,1,22
"2269","1565010267_endBrno4b8553039945d2f099128f607ed7c09e.csv",1107,1,3,2,49.2089857689684,16.5945248579974,1,1,22
"2270","1565010267_endBrno4b8553039945d2f099128f607ed7c09e.csv",290,0,1,5,49.1820419703871,16.616252858167,1,1,22
"2271","1565010267_endBrno4b8553039945d2f099128f607ed7c09e.csv",913,1,3,4,49.176644680747,16.6402069823725,1,1,22
"2272","1565010267_endBrno4b8553039945d2f099128f607ed7c09e.csv",759,1,4,2,49.1769036543843,16.6204305896292,1,1,22
"2273","1565010267_endBrno4b8553039945d2f099128f607ed7c09e.csv",1119,1,4,1,49.1842265976605,16.581871854948,1,1,22
"2274","1565010267_endBrno4b8553039945d2f099128f607ed7c09e.csv",599,1,3,6,49.1961858106039,16.6373109806828,1,1,22
"2275","1565010267_endBrno4b8553039945d2f099128f607ed7c09e.csv",144,1,4,1,49.2067014628168,16.6161237990291,1,1,22
"2276","1565010267_endBrno4b8553039945d2f099128f607ed7c09e.csv",986,1,3,3,49.1660280643135,16.5776020142473,1,1,22
"2277","1565010267_endBrno4b8553039945d2f099128f607ed7c09e.csv",1000,1,2,1,49.1804229738175,16.6227442519537,1,1,22
"2278","1565010267_endBrno4b8553039945d2f099128f607ed7c09e.csv",585,1,2,6,49.2091113062127,16.6206152581996,1,1,22
"2279","1565010267_endBrno4b8553039945d2f099128f607ed7c09e.csv",361,1,1,2,49.2205268677024,16.5852205974376,1,1,22
"2280","1565010267_endBrno4b8553039945d2f099128f607ed7c09e.csv",443,0,4,2,49.2070731765554,16.6055458410525,1,1,22
"2281","1565010652_endBrno11d89c2a7b96220f8fe64c6fe0bbd102.csv",351,1,1,3,49.1942288560101,16.639462391537,0,2,45
"2282","1565010652_endBrno11d89c2a7b96220f8fe64c6fe0bbd102.csv",558,1,4,4,49.1973790275548,16.6429384372279,0,2,45
"2283","1565010652_endBrno11d89c2a7b96220f8fe64c6fe0bbd102.csv",1135,1,4,3,49.174842092761,16.6271088074978,0,2,45
"2284","1565010652_endBrno11d89c2a7b96220f8fe64c6fe0bbd102.csv",915,1,2,2,49.1932906561287,16.5949149399371,0,2,45
"2285","1565010652_endBrno11d89c2a7b96220f8fe64c6fe0bbd102.csv",190,1,4,3,49.1986131367523,16.5770721730126,0,2,45
"2286","1565010652_endBrno11d89c2a7b96220f8fe64c6fe0bbd102.csv",516,1,3,4,49.1904118931439,16.6135062179356,0,2,45
"2287","1565010652_endBrno11d89c2a7b96220f8fe64c6fe0bbd102.csv",445,1,4,3,49.1977441440742,16.5844052341015,0,2,45
"2288","1565010652_endBrno11d89c2a7b96220f8fe64c6fe0bbd102.csv",566,1,4,1,49.2247035502574,16.6206252963509,0,2,45
"2289","1565010652_endBrno11d89c2a7b96220f8fe64c6fe0bbd102.csv",775,1,2,4,49.2186864175148,16.622773501433,0,2,45
"2290","1565010652_endBrno11d89c2a7b96220f8fe64c6fe0bbd102.csv",901,0,3,1,49.2149616710496,16.60063274383,0,2,45
"2291","1565010652_endBrno11d89c2a7b96220f8fe64c6fe0bbd102.csv",1154,0,5,2,49.2099983303087,16.5937984132808,0,2,45
"2292","1565010652_endBrno11d89c2a7b96220f8fe64c6fe0bbd102.csv",1161,0,2,3,49.1851314928692,16.6084390627624,0,2,45
"2293","1565010652_endBrno11d89c2a7b96220f8fe64c6fe0bbd102.csv",1105,1,3,1,49.1848103640906,16.5869494276092,0,2,45
"2294","1565010652_endBrno11d89c2a7b96220f8fe64c6fe0bbd102.csv",428,1,4,2,49.1975028679244,16.5811042372373,0,2,45
"2295","1565010652_endBrno11d89c2a7b96220f8fe64c6fe0bbd102.csv",414,1,3,2,49.2297500724774,16.6488345400542,0,2,45
"2296","1565010676_endBrno07ec6c71f03433fba946eb8108ccfc61.csv",1268,1,2,3,49.1810555482304,16.655883350695,1,2,45
"2297","1565010676_endBrno07ec6c71f03433fba946eb8108ccfc61.csv",1125,1,2,3,49.1871446112974,16.6198450287512,1,2,45
"2298","1565010676_endBrno07ec6c71f03433fba946eb8108ccfc61.csv",540,1,2,3,49.1758828745018,16.5791931225543,1,2,45
"2299","1565010676_endBrno07ec6c71f03433fba946eb8108ccfc61.csv",702,1,2,3,49.1816364637418,16.6190055961242,1,2,45
"2300","1565010676_endBrno07ec6c71f03433fba946eb8108ccfc61.csv",1058,1,2,3,49.2099660185914,16.6099557590062,1,2,45
"2301","1565010676_endBrno07ec6c71f03433fba946eb8108ccfc61.csv",130,1,2,3,49.2281441404317,16.5999476245065,1,2,45
"2302","1565010676_endBrno07ec6c71f03433fba946eb8108ccfc61.csv",489,1,2,3,49.2233177611479,16.632721227054,1,2,45
"2303","1565010676_endBrno07ec6c71f03433fba946eb8108ccfc61.csv",789,1,2,3,49.2101815478852,16.5727855312605,1,2,45
"2304","1565010676_endBrno07ec6c71f03433fba946eb8108ccfc61.csv",596,1,2,3,49.2127778133279,16.5856931642469,1,2,45
"2305","1565010676_endBrno07ec6c71f03433fba946eb8108ccfc61.csv",27,1,2,3,49.1985324743788,16.6241797583878,1,2,45
"2306","1565010676_endBrno07ec6c71f03433fba946eb8108ccfc61.csv",926,1,2,3,49.1965794664671,16.5662502866104,1,2,45
"2307","1565010676_endBrno07ec6c71f03433fba946eb8108ccfc61.csv",280,1,2,3,49.1619394124034,16.6125840621302,1,2,45
"2308","1565010676_endBrno07ec6c71f03433fba946eb8108ccfc61.csv",600,1,2,3,49.1915568454592,16.6051323479436,1,2,45
"2309","1565010676_endBrno07ec6c71f03433fba946eb8108ccfc61.csv",383,1,2,3,49.1674313989407,16.5760132496254,1,2,45
"2310","1565010676_endBrno07ec6c71f03433fba946eb8108ccfc61.csv",190,1,2,3,49.1986131367523,16.5770721730126,1,2,45
"2311","1565010796_endBrno102c913129a32d5c811a932eb183f161.csv",434,1,6,0,49.1760698340445,16.5523452144949,1,2,65
"2312","1565010796_endBrno102c913129a32d5c811a932eb183f161.csv",972,1,6,0,49.1608673843681,16.5653694994597,1,2,65
"2313","1565010796_endBrno102c913129a32d5c811a932eb183f161.csv",727,1,6,2,49.1964225028517,16.6468949532702,1,2,65
"2314","1565010796_endBrno102c913129a32d5c811a932eb183f161.csv",45,1,6,0,49.1942812615744,16.6227305148543,1,2,65
"2315","1565010796_endBrno102c913129a32d5c811a932eb183f161.csv",756,1,6,0,49.1911643306036,16.626129452981,1,2,65
"2316","1565010796_endBrno102c913129a32d5c811a932eb183f161.csv",882,1,5,0,49.1847728809634,16.5864590815734,1,2,65
"2317","1565010796_endBrno102c913129a32d5c811a932eb183f161.csv",1170,1,6,1,49.1699350488031,16.5794142046121,1,2,65
"2318","1565010796_endBrno102c913129a32d5c811a932eb183f161.csv",30,1,6,0,49.2081780820941,16.570982833538,1,2,65
"2319","1565010796_endBrno102c913129a32d5c811a932eb183f161.csv",699,1,4,1,49.2206451048251,16.623080119076,1,2,65
"2320","1565010796_endBrno102c913129a32d5c811a932eb183f161.csv",992,1,6,2,49.1871758972848,16.5858329451343,1,2,65
"2321","1565010796_endBrno102c913129a32d5c811a932eb183f161.csv",15,1,6,1,49.228789084118,16.576396457432,1,2,65
"2322","1565010796_endBrno102c913129a32d5c811a932eb183f161.csv",543,1,5,0,49.2179855100922,16.6214215908434,1,2,65
"2323","1565010796_endBrno102c913129a32d5c811a932eb183f161.csv",229,1,6,2,49.2168342165025,16.580438078182,1,2,65
"2324","1565010796_endBrno102c913129a32d5c811a932eb183f161.csv",1133,1,6,0,49.1773491741983,16.5769488801503,1,2,65
"2325","1565010796_endBrno102c913129a32d5c811a932eb183f161.csv",674,1,5,0,49.1946174838813,16.6602851394464,1,2,65
"2326","1565010822_endBrno92f430b90a87db0cef0ed4c0dec5ef18.csv",458,1,2,3,49.1644463769292,16.592212359134,0,2,44
"2327","1565010822_endBrno92f430b90a87db0cef0ed4c0dec5ef18.csv",735,1,2,3,49.224549889986,16.624634984335,0,2,44
"2328","1565010822_endBrno92f430b90a87db0cef0ed4c0dec5ef18.csv",272,1,2,3,49.1694004488421,16.5699570768534,0,2,44
"2329","1565010822_endBrno92f430b90a87db0cef0ed4c0dec5ef18.csv",914,1,2,3,49.2164774329863,16.6254442501753,0,2,44
"2330","1565010822_endBrno92f430b90a87db0cef0ed4c0dec5ef18.csv",76,1,2,3,49.1951971403567,16.5785716553169,0,2,44
"2331","1565010822_endBrno92f430b90a87db0cef0ed4c0dec5ef18.csv",74,1,2,3,49.1982680645347,16.615483204968,0,2,44
"2332","1565010822_endBrno92f430b90a87db0cef0ed4c0dec5ef18.csv",539,1,2,3,49.1836520788868,16.5787711888012,0,2,44
"2333","1565010822_endBrno92f430b90a87db0cef0ed4c0dec5ef18.csv",1029,1,2,3,49.2270231095167,16.6549651195232,0,2,44
"2334","1565010822_endBrno92f430b90a87db0cef0ed4c0dec5ef18.csv",1083,1,2,3,49.2114701327614,16.607232254992,0,2,44
"2335","1565010822_endBrno92f430b90a87db0cef0ed4c0dec5ef18.csv",831,1,2,3,49.2063853472767,16.5725694926815,0,2,44
"2336","1565010822_endBrno92f430b90a87db0cef0ed4c0dec5ef18.csv",317,1,2,3,49.2114492090149,16.5812835806052,0,2,44
"2337","1565010822_endBrno92f430b90a87db0cef0ed4c0dec5ef18.csv",702,1,2,3,49.1816364637418,16.6190055961242,0,2,44
"2338","1565010822_endBrno92f430b90a87db0cef0ed4c0dec5ef18.csv",638,1,2,3,49.1769471685112,16.643124681023,0,2,44
"2339","1565010822_endBrno92f430b90a87db0cef0ed4c0dec5ef18.csv",918,1,2,3,49.2037774808119,16.5885604658247,0,2,44
"2340","1565010822_endBrno92f430b90a87db0cef0ed4c0dec5ef18.csv",1222,1,2,3,49.1943538742629,16.6411101421864,0,2,44
"2341","1565011514_endBrno63a805c3edb8baf879bb013270d58ac9.csv",184,1,3,2,49.2237118533326,16.6155525726835,1,2,43
"2342","1565011514_endBrno63a805c3edb8baf879bb013270d58ac9.csv",716,1,4,1,49.1626563953737,16.6139615399372,1,2,43
"2343","1565011514_endBrno63a805c3edb8baf879bb013270d58ac9.csv",1266,1,5,4,49.2047580764347,16.6032984482502,1,2,43
"2344","1565011514_endBrno63a805c3edb8baf879bb013270d58ac9.csv",966,1,4,3,49.1716486886905,16.6192883272324,1,2,43
"2345","1565011514_endBrno63a805c3edb8baf879bb013270d58ac9.csv",702,1,5,3,49.1816364637418,16.6190055961242,1,2,43
"2346","1565011514_endBrno63a805c3edb8baf879bb013270d58ac9.csv",757,1,6,0,49.2191965192535,16.5741318739692,1,2,43
"2347","1565011514_endBrno63a805c3edb8baf879bb013270d58ac9.csv",225,1,6,1,49.181756932801,16.561046046664,1,2,43
"2348","1565011514_endBrno63a805c3edb8baf879bb013270d58ac9.csv",858,1,5,2,49.1945917523958,16.5523478842893,1,2,43
"2349","1565011514_endBrno63a805c3edb8baf879bb013270d58ac9.csv",1218,1,4,1,49.2116441646964,16.6251064274695,1,2,43
"2350","1565011514_endBrno63a805c3edb8baf879bb013270d58ac9.csv",568,1,4,3,49.1786242394245,16.5737997108801,1,2,43
"2351","1565011514_endBrno63a805c3edb8baf879bb013270d58ac9.csv",252,1,5,2,49.2072111999012,16.5783493601737,1,2,43
"2352","1565011514_endBrno63a805c3edb8baf879bb013270d58ac9.csv",666,1,5,0,49.1813549556708,16.6425218743919,1,2,43
"2353","1565011514_endBrno63a805c3edb8baf879bb013270d58ac9.csv",840,1,5,1,49.1735631882119,16.5833313089889,1,2,43
"2354","1565011514_endBrno63a805c3edb8baf879bb013270d58ac9.csv",803,1,6,2,49.2293914757086,16.5879474668289,1,2,43
"2355","1565011514_endBrno63a805c3edb8baf879bb013270d58ac9.csv",1082,1,5,1,49.1828255540674,16.6232503152802,1,2,43
"2356","1565013185_endBrno4bc7e790ec217133ad976414405c7b06.csv",922,1,4,4,49.2076515836805,16.6612096949494,0,2,29
"2357","1565013185_endBrno4bc7e790ec217133ad976414405c7b06.csv",358,1,2,3,49.2057672412585,16.6446986621435,0,2,29
"2358","1565013185_endBrno4bc7e790ec217133ad976414405c7b06.csv",735,1,2,3,49.224549889986,16.624634984335,0,2,29
"2359","1565013185_endBrno4bc7e790ec217133ad976414405c7b06.csv",961,1,2,3,49.2058017764603,16.6302848465323,0,2,29
"2360","1565013185_endBrno4bc7e790ec217133ad976414405c7b06.csv",172,1,2,3,49.2214575855352,16.5522223834038,0,2,29
